id,text,speak,group,note
p0304,✍️ Tập viết,Tập viết.,garden_zone_name,write
p0305,"Cầm tay chỉ việc: bắt đầu ở chân bên trái, đi theo chữ rồi dừng ở chân bên phải.","Cầm tay chỉ việc: bắt đầu ở chân bên trái, đi theo chữ rồi dừng ở chân bên phải.",garden_zone_desc,write
p0306,🔤 Chữ đầu an toàn,Chữ đầu an toàn.,garden_zone_name,letters
p0307,Chỉ dùng bộ chữ đã khóa dữ liệu 1-1.,Chỉ dùng bộ chữ đã khóa dữ liệu 1-1.,garden_zone_desc,letters
p0308,🔢 Số đếm,Số đếm.,garden_zone_name,numbers
p0309,Đếm hình rồi chọn số đúng.,Đếm hình rồi chọn số đúng.,garden_zone_desc,numbers
p0310,⚖️ So sánh,So sánh.,garden_zone_name,compare
p0311,So sánh to/nhỏ bằng hình tạo chuẩn.,"So sánh to, nhỏ bằng hình tạo chuẩn.",garden_zone_desc,compare
p0312,➕➖ Cộng trừ,Cộng trừ.,garden_zone_name,arith
p0313,Phép cộng trừ cơ bản ngẫu nhiên.,Phép cộng trừ cơ bản ngẫu nhiên.,garden_zone_desc,arith
p0314,🧭 Khám phá,Khám phá.,garden_zone_name,explore
p0315,Chạm xem hình và nghe đáp án đúng.,Chạm xem hình và nghe đáp án đúng.,garden_zone_desc,explore
p0316,Nhận dạng hình,Nhận dạng hình.,garden_map_card,label
p0317,Học đúng tên hình,Học đúng tên hình.,garden_map_card,desc
p0318,Màu sắc,Màu sắc.,garden_map_card,label
p0319,Nhìn hình rồi chọn màu,Nhìn hình rồi chọn màu,garden_map_card,desc
p0320,To / nhỏ,"To, nhỏ.",garden_map_card,label
p0321,"Lớn hơn, nhỏ hơn, bằng nhau","Lớn hơn, nhỏ hơn, bằng nhau",garden_map_card,desc
p0322,Ghép mẫu,Ghép mẫu.,garden_map_card,label
p0323,Chọn hình giống mẫu,Chọn hình giống mẫu,garden_map_card,desc
p0324,Nghe chọn hình,Nghe chọn hình.,garden_map_card,label
p0325,Nghe lời đọc rồi chọn,Nghe lời đọc rồi chọn,garden_map_card,desc
p0326,Xem giờ,Xem giờ.,garden_map_card,label
p0327,Nhìn đồng hồ rồi chọn giờ,Nhìn đồng hồ rồi chọn giờ,garden_map_card,desc
p0328,Con gì,Con gì.,garden_map_card,label
p0329,Nhìn con vật rồi chọn tên,Nhìn con vật rồi chọn tên,garden_map_card,desc
p0330,Đồ vật,Đồ vật.,garden_map_card,label
p0331,Ảnh thật đã rà tay,Ảnh thật đã rà tay.,garden_map_card,desc
p0332,Rau quả,Rau quả.,garden_map_card,label
p0333,Rau quả đã rà tay,Rau quả đã rà tay.,garden_map_card,desc
p0334,Tập viết,Tập viết.,garden_map_card,label
p0335,Tô chữ trên bảng,Tô chữ trên bảng.,garden_map_card,desc
p0336,Chữ đầu,Chữ đầu.,garden_map_card,label
p0337,Hình bắt đầu bằng chữ gì,Hình bắt đầu bằng chữ gì,garden_map_card,desc
p0338,Số đếm,Số đếm.,garden_map_card,label
p0339,Đếm rồi chọn số,Đếm rồi chọn số.,garden_map_card,desc
p0340,So sánh,So sánh.,garden_map_card,label
p0341,So sánh hình chuẩn,So sánh hình chuẩn.,garden_map_card,desc
p0342,Cộng trừ,Cộng trừ.,garden_map_card,label
p0343,Phép cộng trừ ngẫu nhiên,Phép cộng trừ ngẫu nhiên,garden_map_card,desc
p0344,Khám phá,Khám phá.,garden_map_card,label
p0345,Xem hình đã xác minh,Xem hình đã xác minh,garden_map_card,desc
p0346,hình tam giác,hình tam giác.,shape_label,
p0347,"Đúng rồi, đây là hình tam giác","Đúng rồi, đây là hình tam giác",shape_answer,right
p0348,Chưa đúng. Đây là hình tam giác,Chưa đúng. Đây là hình tam giác,shape_answer,wrong
p0349,hình vuông,hình vuông.,shape_label,
p0350,"Đúng rồi, đây là hình vuông","Đúng rồi, đây là hình vuông",shape_answer,right
p0351,Chưa đúng. Đây là hình vuông,Chưa đúng. Đây là hình vuông,shape_answer,wrong
p0352,hình chữ nhật,hình chữ nhật.,shape_label,
p0353,"Đúng rồi, đây là hình chữ nhật","Đúng rồi, đây là hình chữ nhật",shape_answer,right
p0354,Chưa đúng. Đây là hình chữ nhật,Chưa đúng. Đây là hình chữ nhật,shape_answer,wrong
p0355,hình tròn,hình tròn.,shape_label,
p0356,"Đúng rồi, đây là hình tròn","Đúng rồi, đây là hình tròn",shape_answer,right
p0357,Chưa đúng. Đây là hình tròn,Chưa đúng. Đây là hình tròn,shape_answer,wrong
p0358,hình bầu dục,hình bầu dục.,shape_label,
p0359,"Đúng rồi, đây là hình bầu dục","Đúng rồi, đây là hình bầu dục",shape_answer,right
p0360,Chưa đúng. Đây là hình bầu dục,Chưa đúng. Đây là hình bầu dục,shape_answer,wrong
p0361,màu đỏ,màu đỏ.,color_label,
p0362,"Đúng rồi, đây là màu đỏ","Đúng rồi, đây là màu đỏ",color_answer,right
p0363,Chưa đúng. Đây là màu đỏ,Chưa đúng. Đây là màu đỏ,color_answer,wrong
p0364,màu xanh dương,màu xanh dương.,color_label,
p0365,"Đúng rồi, đây là màu xanh dương","Đúng rồi, đây là màu xanh dương",color_answer,right
p0366,Chưa đúng. Đây là màu xanh dương,Chưa đúng. Đây là màu xanh dương,color_answer,wrong
p0367,màu xanh lá,màu xanh lá.,color_label,
p0368,"Đúng rồi, đây là màu xanh lá","Đúng rồi, đây là màu xanh lá",color_answer,right
p0369,Chưa đúng. Đây là màu xanh lá,Chưa đúng. Đây là màu xanh lá,color_answer,wrong
p0370,màu vàng,màu vàng.,color_label,
p0371,"Đúng rồi, đây là màu vàng","Đúng rồi, đây là màu vàng",color_answer,right
p0372,Chưa đúng. Đây là màu vàng,Chưa đúng. Đây là màu vàng,color_answer,wrong
p0373,màu cam,màu cam.,color_label,
p0374,"Đúng rồi, đây là màu cam","Đúng rồi, đây là màu cam",color_answer,right
p0375,Chưa đúng. Đây là màu cam,Chưa đúng. Đây là màu cam,color_answer,wrong
p0376,màu tím,màu tím.,color_label,
p0377,"Đúng rồi, đây là màu tím","Đúng rồi, đây là màu tím",color_answer,right
p0378,Chưa đúng. Đây là màu tím,Chưa đúng. Đây là màu tím,color_answer,wrong
p0379,Đây là hình gì?,Đây là hình gì?,shape_prompt,
p0380,Hình này màu gì?,Hình này màu gì?,color_prompt,
p0381,Nhìn hình lớn ở giữa rồi chọn tên hình đúng.,Nhìn hình lớn ở giữa rồi chọn tên hình đúng.,shape_sub,
p0382,hình tam giác màu đỏ,hình tam giác màu đỏ,shape_color_combo,
p0383,Hãy chọn hình tam giác màu đỏ,Hãy chọn hình tam giác màu đỏ,listen_prompt,
p0384,"Đúng rồi, đây là hình tam giác màu đỏ","Đúng rồi, đây là hình tam giác màu đỏ",listen_answer,right
p0385,Chưa đúng. Đó là hình tam giác màu đỏ,Chưa đúng. Đó là hình tam giác màu đỏ,listen_answer,wrong
p0386,hình tam giác màu xanh dương,hình tam giác màu xanh dương,shape_color_combo,
p0387,Hãy chọn hình tam giác màu xanh dương,Hãy chọn hình tam giác màu xanh dương,listen_prompt,
p0388,"Đúng rồi, đây là hình tam giác màu xanh dương","Đúng rồi, đây là hình tam giác màu xanh dương",listen_answer,right
p0389,Chưa đúng. Đó là hình tam giác màu xanh dương,Chưa đúng. Đó là hình tam giác màu xanh dương,listen_answer,wrong
p0390,hình tam giác màu xanh lá,hình tam giác màu xanh lá,shape_color_combo,
p0391,Hãy chọn hình tam giác màu xanh lá,Hãy chọn hình tam giác màu xanh lá,listen_prompt,
p0392,"Đúng rồi, đây là hình tam giác màu xanh lá","Đúng rồi, đây là hình tam giác màu xanh lá",listen_answer,right
p0393,Chưa đúng. Đó là hình tam giác màu xanh lá,Chưa đúng. Đó là hình tam giác màu xanh lá,listen_answer,wrong
p0394,hình tam giác màu vàng,hình tam giác màu vàng,shape_color_combo,
p0395,Hãy chọn hình tam giác màu vàng,Hãy chọn hình tam giác màu vàng,listen_prompt,
p0396,"Đúng rồi, đây là hình tam giác màu vàng","Đúng rồi, đây là hình tam giác màu vàng",listen_answer,right
p0397,Chưa đúng. Đó là hình tam giác màu vàng,Chưa đúng. Đó là hình tam giác màu vàng,listen_answer,wrong
p0398,hình tam giác màu cam,hình tam giác màu cam,shape_color_combo,
p0399,Hãy chọn hình tam giác màu cam,Hãy chọn hình tam giác màu cam,listen_prompt,
p0400,"Đúng rồi, đây là hình tam giác màu cam","Đúng rồi, đây là hình tam giác màu cam",listen_answer,right
p0401,Chưa đúng. Đó là hình tam giác màu cam,Chưa đúng. Đó là hình tam giác màu cam,listen_answer,wrong
p0402,hình tam giác màu tím,hình tam giác màu tím,shape_color_combo,
p0403,Hãy chọn hình tam giác màu tím,Hãy chọn hình tam giác màu tím,listen_prompt,
p0404,"Đúng rồi, đây là hình tam giác màu tím","Đúng rồi, đây là hình tam giác màu tím",listen_answer,right
p0405,Chưa đúng. Đó là hình tam giác màu tím,Chưa đúng. Đó là hình tam giác màu tím,listen_answer,wrong
p0406,hình vuông màu đỏ,hình vuông màu đỏ.,shape_color_combo,
p0407,Hãy chọn hình vuông màu đỏ,Hãy chọn hình vuông màu đỏ,listen_prompt,
p0408,"Đúng rồi, đây là hình vuông màu đỏ","Đúng rồi, đây là hình vuông màu đỏ",listen_answer,right
p0409,Chưa đúng. Đó là hình vuông màu đỏ,Chưa đúng. Đó là hình vuông màu đỏ,listen_answer,wrong
p0410,hình vuông màu xanh dương,hình vuông màu xanh dương,shape_color_combo,
p0411,Hãy chọn hình vuông màu xanh dương,Hãy chọn hình vuông màu xanh dương,listen_prompt,
p0412,"Đúng rồi, đây là hình vuông màu xanh dương","Đúng rồi, đây là hình vuông màu xanh dương",listen_answer,right
p0413,Chưa đúng. Đó là hình vuông màu xanh dương,Chưa đúng. Đó là hình vuông màu xanh dương,listen_answer,wrong
p0414,hình vuông màu xanh lá,hình vuông màu xanh lá,shape_color_combo,
p0415,Hãy chọn hình vuông màu xanh lá,Hãy chọn hình vuông màu xanh lá,listen_prompt,
p0416,"Đúng rồi, đây là hình vuông màu xanh lá","Đúng rồi, đây là hình vuông màu xanh lá",listen_answer,right
p0417,Chưa đúng. Đó là hình vuông màu xanh lá,Chưa đúng. Đó là hình vuông màu xanh lá,listen_answer,wrong
p0418,hình vuông màu vàng,hình vuông màu vàng,shape_color_combo,
p0419,Hãy chọn hình vuông màu vàng,Hãy chọn hình vuông màu vàng,listen_prompt,
p0420,"Đúng rồi, đây là hình vuông màu vàng","Đúng rồi, đây là hình vuông màu vàng",listen_answer,right
p0421,Chưa đúng. Đó là hình vuông màu vàng,Chưa đúng. Đó là hình vuông màu vàng,listen_answer,wrong
p0422,hình vuông màu cam,hình vuông màu cam.,shape_color_combo,
p0423,Hãy chọn hình vuông màu cam,Hãy chọn hình vuông màu cam,listen_prompt,
p0424,"Đúng rồi, đây là hình vuông màu cam","Đúng rồi, đây là hình vuông màu cam",listen_answer,right
p0425,Chưa đúng. Đó là hình vuông màu cam,Chưa đúng. Đó là hình vuông màu cam,listen_answer,wrong
p0426,hình vuông màu tím,hình vuông màu tím.,shape_color_combo,
p0427,Hãy chọn hình vuông màu tím,Hãy chọn hình vuông màu tím,listen_prompt,
p0428,"Đúng rồi, đây là hình vuông màu tím","Đúng rồi, đây là hình vuông màu tím",listen_answer,right
p0429,Chưa đúng. Đó là hình vuông màu tím,Chưa đúng. Đó là hình vuông màu tím,listen_answer,wrong
p0430,hình chữ nhật màu đỏ,hình chữ nhật màu đỏ,shape_color_combo,
p0431,Hãy chọn hình chữ nhật màu đỏ,Hãy chọn hình chữ nhật màu đỏ,listen_prompt,
p0432,"Đúng rồi, đây là hình chữ nhật màu đỏ","Đúng rồi, đây là hình chữ nhật màu đỏ",listen_answer,right
p0433,Chưa đúng. Đó là hình chữ nhật màu đỏ,Chưa đúng. Đó là hình chữ nhật màu đỏ,listen_answer,wrong
p0434,hình chữ nhật màu xanh dương,hình chữ nhật màu xanh dương,shape_color_combo,
p0435,Hãy chọn hình chữ nhật màu xanh dương,Hãy chọn hình chữ nhật màu xanh dương,listen_prompt,
p0436,"Đúng rồi, đây là hình chữ nhật màu xanh dương","Đúng rồi, đây là hình chữ nhật màu xanh dương",listen_answer,right
p0437,Chưa đúng. Đó là hình chữ nhật màu xanh dương,Chưa đúng. Đó là hình chữ nhật màu xanh dương,listen_answer,wrong
p0438,hình chữ nhật màu xanh lá,hình chữ nhật màu xanh lá,shape_color_combo,
p0439,Hãy chọn hình chữ nhật màu xanh lá,Hãy chọn hình chữ nhật màu xanh lá,listen_prompt,
p0440,"Đúng rồi, đây là hình chữ nhật màu xanh lá","Đúng rồi, đây là hình chữ nhật màu xanh lá",listen_answer,right
p0441,Chưa đúng. Đó là hình chữ nhật màu xanh lá,Chưa đúng. Đó là hình chữ nhật màu xanh lá,listen_answer,wrong
p0442,hình chữ nhật màu vàng,hình chữ nhật màu vàng,shape_color_combo,
p0443,Hãy chọn hình chữ nhật màu vàng,Hãy chọn hình chữ nhật màu vàng,listen_prompt,
p0444,"Đúng rồi, đây là hình chữ nhật màu vàng","Đúng rồi, đây là hình chữ nhật màu vàng",listen_answer,right
p0445,Chưa đúng. Đó là hình chữ nhật màu vàng,Chưa đúng. Đó là hình chữ nhật màu vàng,listen_answer,wrong
p0446,hình chữ nhật màu cam,hình chữ nhật màu cam,shape_color_combo,
p0447,Hãy chọn hình chữ nhật màu cam,Hãy chọn hình chữ nhật màu cam,listen_prompt,
p0448,"Đúng rồi, đây là hình chữ nhật màu cam","Đúng rồi, đây là hình chữ nhật màu cam",listen_answer,right
p0449,Chưa đúng. Đó là hình chữ nhật màu cam,Chưa đúng. Đó là hình chữ nhật màu cam,listen_answer,wrong
p0450,hình chữ nhật màu tím,hình chữ nhật màu tím,shape_color_combo,
p0451,Hãy chọn hình chữ nhật màu tím,Hãy chọn hình chữ nhật màu tím,listen_prompt,
p0452,"Đúng rồi, đây là hình chữ nhật màu tím","Đúng rồi, đây là hình chữ nhật màu tím",listen_answer,right
p0453,Chưa đúng. Đó là hình chữ nhật màu tím,Chưa đúng. Đó là hình chữ nhật màu tím,listen_answer,wrong
p0454,hình tròn màu đỏ,hình tròn màu đỏ.,shape_color_combo,
p0455,Hãy chọn hình tròn màu đỏ,Hãy chọn hình tròn màu đỏ,listen_prompt,
p0456,"Đúng rồi, đây là hình tròn màu đỏ","Đúng rồi, đây là hình tròn màu đỏ",listen_answer,right
p0457,Chưa đúng. Đó là hình tròn màu đỏ,Chưa đúng. Đó là hình tròn màu đỏ,listen_answer,wrong
p0458,hình tròn màu xanh dương,hình tròn màu xanh dương,shape_color_combo,
p0459,Hãy chọn hình tròn màu xanh dương,Hãy chọn hình tròn màu xanh dương,listen_prompt,
p0460,"Đúng rồi, đây là hình tròn màu xanh dương","Đúng rồi, đây là hình tròn màu xanh dương",listen_answer,right
p0461,Chưa đúng. Đó là hình tròn màu xanh dương,Chưa đúng. Đó là hình tròn màu xanh dương,listen_answer,wrong
p0462,hình tròn màu xanh lá,hình tròn màu xanh lá,shape_color_combo,
p0463,Hãy chọn hình tròn màu xanh lá,Hãy chọn hình tròn màu xanh lá,listen_prompt,
p0464,"Đúng rồi, đây là hình tròn màu xanh lá","Đúng rồi, đây là hình tròn màu xanh lá",listen_answer,right
p0465,Chưa đúng. Đó là hình tròn màu xanh lá,Chưa đúng. Đó là hình tròn màu xanh lá,listen_answer,wrong
p0466,hình tròn màu vàng,hình tròn màu vàng.,shape_color_combo,
p0467,Hãy chọn hình tròn màu vàng,Hãy chọn hình tròn màu vàng,listen_prompt,
p0468,"Đúng rồi, đây là hình tròn màu vàng","Đúng rồi, đây là hình tròn màu vàng",listen_answer,right
p0469,Chưa đúng. Đó là hình tròn màu vàng,Chưa đúng. Đó là hình tròn màu vàng,listen_answer,wrong
p0470,hình tròn màu cam,hình tròn màu cam.,shape_color_combo,
p0471,Hãy chọn hình tròn màu cam,Hãy chọn hình tròn màu cam,listen_prompt,
p0472,"Đúng rồi, đây là hình tròn màu cam","Đúng rồi, đây là hình tròn màu cam",listen_answer,right
p0473,Chưa đúng. Đó là hình tròn màu cam,Chưa đúng. Đó là hình tròn màu cam,listen_answer,wrong
p0474,hình tròn màu tím,hình tròn màu tím.,shape_color_combo,
p0475,Hãy chọn hình tròn màu tím,Hãy chọn hình tròn màu tím,listen_prompt,
p0476,"Đúng rồi, đây là hình tròn màu tím","Đúng rồi, đây là hình tròn màu tím",listen_answer,right
p0477,Chưa đúng. Đó là hình tròn màu tím,Chưa đúng. Đó là hình tròn màu tím,listen_answer,wrong
p0478,hình bầu dục màu đỏ,hình bầu dục màu đỏ,shape_color_combo,
p0479,Hãy chọn hình bầu dục màu đỏ,Hãy chọn hình bầu dục màu đỏ,listen_prompt,
p0480,"Đúng rồi, đây là hình bầu dục màu đỏ","Đúng rồi, đây là hình bầu dục màu đỏ",listen_answer,right
p0481,Chưa đúng. Đó là hình bầu dục màu đỏ,Chưa đúng. Đó là hình bầu dục màu đỏ,listen_answer,wrong
p0482,hình bầu dục màu xanh dương,hình bầu dục màu xanh dương,shape_color_combo,
p0483,Hãy chọn hình bầu dục màu xanh dương,Hãy chọn hình bầu dục màu xanh dương,listen_prompt,
p0484,"Đúng rồi, đây là hình bầu dục màu xanh dương","Đúng rồi, đây là hình bầu dục màu xanh dương",listen_answer,right
p0485,Chưa đúng. Đó là hình bầu dục màu xanh dương,Chưa đúng. Đó là hình bầu dục màu xanh dương,listen_answer,wrong
p0486,hình bầu dục màu xanh lá,hình bầu dục màu xanh lá,shape_color_combo,
p0487,Hãy chọn hình bầu dục màu xanh lá,Hãy chọn hình bầu dục màu xanh lá,listen_prompt,
p0488,"Đúng rồi, đây là hình bầu dục màu xanh lá","Đúng rồi, đây là hình bầu dục màu xanh lá",listen_answer,right
p0489,Chưa đúng. Đó là hình bầu dục màu xanh lá,Chưa đúng. Đó là hình bầu dục màu xanh lá,listen_answer,wrong
p0490,hình bầu dục màu vàng,hình bầu dục màu vàng,shape_color_combo,
p0491,Hãy chọn hình bầu dục màu vàng,Hãy chọn hình bầu dục màu vàng,listen_prompt,
p0492,"Đúng rồi, đây là hình bầu dục màu vàng","Đúng rồi, đây là hình bầu dục màu vàng",listen_answer,right
p0493,Chưa đúng. Đó là hình bầu dục màu vàng,Chưa đúng. Đó là hình bầu dục màu vàng,listen_answer,wrong
p0494,hình bầu dục màu cam,hình bầu dục màu cam,shape_color_combo,
